date,pm10,pm25,co,no2,so2,o3,dust
8/3/2020,6.741666667,4.316666667,132.0416667,11.39583333,1.558333333,48.54166667,0
8/4/2020,10.1625,6.620833333,153.9583333,16.80833333,3.0125,49.125,0
8/5/2020,7.066666667,3.679166667,110.5,8.325,1.5125,56.33333333,0.041666667
8/6/2020,7.025,4.225,125.2916667,12.87916667,2.266666667,43.04166667,0.208333333
8/7/2020,21.79166667,13.4625,248.4583333,39.07083333,5.183333333,57.04166667,1.125
8/8/2020,27.5875,17.275,211.8333333,32.68333333,3.5125,64.5,2.041666667
8/9/2020,24.01666667,16.12083333,185.8333333,10.5,1.795833333,97.58333333,1.375
8/10/2020,27.85,18.02916667,210.4583333,19.6375,2.541666667,97.08333333,1.166666667
8/11/2020,44.3375,32.24583333,234.2083333,31.17916667,3.820833333,107.9583333,1.708333333
8/12/2020,44.40416667,33.4875,258.9583333,30.71666667,4.120833333,111.625,1.166666667
8/13/2020,29.89166667,22.97083333,214.4166667,17.08333333,2.3,91.75,0.25
8/14/2020,15.89583333,11.84583333,193.3333333,14.71666667,1.7875,60.25,0
8/15/2020,18.14583333,13.05416667,207.4166667,15.1875,1.579166667,46.58333333,0.583333333
8/16/2020,24.74166667,18.75833333,219.5416667,18.52083333,2.333333333,53.20833333,1
8/17/2020,10.12083333,7.9125,197.9166667,20.175,2.733333333,49.29166667,0.041666667
8/18/2020,6.841666667,4.275,161.1666667,11.3,1.745833333,46.5,0
8/19/2020,7.220833333,5.054166667,169.125,17.64583333,2.1,28.91666667,0
8/20/2020,13.8625,6.358333333,149.5,10.375,1.775,52.29166667,0.041666667
8/21/2020,14.5,6.645833333,129.875,7.3,1.295833333,59.04166667,0.083333333
8/22/2020,12.11666667,5.9625,126.2083333,6.816666667,0.991666667,59.375,0
8/23/2020,8.433333333,4.804166667,128.5,6.683333333,1.179166667,48.75,0
8/24/2020,7.995833333,4.920833333,145.3333333,11.83333333,1.770833333,41.20833333,0
8/25/2020,6.8,3.616666667,122.2916667,7.2875,1,49.29166667,0
8/26/2020,6.391666667,4.020833333,136,9.975,1.2625,50.5,0
8/27/2020,10.075,6.304166667,186.5833333,19.96666667,2.166666667,30.04166667,0
8/28/2020,6.85,4.675,157,14.30833333,1.9,33.91666667,0
8/29/2020,6.766666667,3.458333333,142.875,7.679166667,1.1,46.95833333,0
8/30/2020,10.47916667,4.779166667,134.4583333,8.05,1.366666667,53.625,0
8/31/2020,7.916666667,5.045833333,156.1666667,18.05416667,2.575,43.58333333,0
9/1/2020,14.5875,9.929166667,186.125,32.40416667,4.770833333,32.91666667,0
9/2/2020,12.27083333,9.208333333,153.7083333,25.99166667,3.166666667,42,0
9/3/2020,7.470833333,5.254166667,133.4583333,13.50416667,1.5125,40.58333333,0
9/4/2020,11.38333333,5.7375,130,14.8375,1.820833333,37.5,0
9/5/2020,11.25833333,6.308333333,133.4166667,15.76666667,1.733333333,34.66666667,0
9/6/2020,10.33333333,6.804166667,155.2083333,19.9125,2.5875,29.83333333,0
9/7/2020,10.35416667,7.575,185.8333333,23.0125,3.3,21.91666667,0.083333333
9/8/2020,9.545833333,5.704166667,138.5,13.25416667,1.9875,31.08333333,1
9/9/2020,8.9375,5.45,135.7083333,14.825,1.658333333,29.95833333,0.916666667
9/10/2020,14.42916667,7.395833333,178.625,19.25,2.65,40.66666667,0
9/11/2020,16.10833333,10.22083333,209.7083333,26.67083333,3.775,34.375,0
9/12/2020,9.670833333,6.158333333,158.375,12.34583333,1.8625,43.08333333,0
9/13/2020,10.39583333,7.354166667,172.4583333,13.92083333,2.270833333,38.70833333,0
9/14/2020,19.19166667,12.85,271.8333333,38.2125,6.291666667,34.45833333,0.333333333
9/15/2020,41.2875,30.05,276.625,40.45416667,5.879166667,50,1.166666667
9/16/2020,25.65416667,17.87916667,230.125,19.1375,2.945833333,73.625,1.041666667
9/17/2020,14.325,6.025,143.7916667,10.96666667,1.408333333,58.58333333,0
9/18/2020,12.89166667,5.816666667,168.2083333,15.37083333,2.204166667,54.375,0.041666667
9/19/2020,14.95,7.575,184.2916667,12.91666667,2.5125,64.20833333,0.041666667
9/20/2020,18.90416667,9.295833333,193.625,12.23333333,2.383333333,64.95833333,0
9/21/2020,22.40416667,12.54166667,228.0833333,32.58333333,4.504166667,45.29166667,0.125
9/22/2020,24.65416667,17.04166667,264.5,36.66666667,4.854166667,47.25,0.625
9/23/2020,10.59583333,7.866666667,175.1666667,15.90416667,2.058333333,59.58333333,0.583333333
9/24/2020,6.9875,3.895833333,166.7083333,18.44166667,2.379166667,43.875,0
9/25/2020,8.333333333,4.9375,155.1666667,15.57916667,1.983333333,41.125,0
9/26/2020,8.629166667,4.05,142,9.208333333,1.545833333,48.25,0
9/27/2020,10.85833333,5.329166667,150.75,8.491666667,1.745833333,53.58333333,0
9/28/2020,12.49166667,8.1625,192.875,23.40416667,3.120833333,34.33333333,0
9/29/2020,15.10833333,11.9375,265.9166667,29.2625,4.391666667,15.91666667,0
9/30/2020,11.06666667,7.85,218.375,19.91666667,2.766666667,38.25,0
10/1/2020,9.05,5.675,198.125,18.825,3.229166667,35.70833333,0
10/2/2020,6.829166667,4.779166667,192.75,20.95,1.858333333,33.66666667,0
10/3/2020,6.541666667,5.120833333,197.375,15.3125,2.025,39.25,0
10/4/2020,3.654166667,2.875,168.875,12.04583333,1.608333333,46.625,0
10/5/2020,8.6125,6.275,193.3333333,18.17083333,2.6625,30.54166667,0
10/6/2020,7.404166667,4.2625,160.1666667,12.9375,1.866666667,39.08333333,0
10/7/2020,9.075,4.883333333,176.9583333,18.4,2.2125,34.04166667,0
10/8/2020,6.908333333,4.9125,189.8333333,18.33333333,2.545833333,33.25,0
10/9/2020,10.54583333,7.0625,247.4166667,29.6375,3.741666667,19.79166667,0
10/10/2020,7.795833333,4.683333333,182.7083333,19.275,1.891666667,32.45833333,0
10/11/2020,7.429166667,5.3875,198.25,18.74583333,2.533333333,27.58333333,0
10/12/2020,11.67916667,9.141666667,253.75,33.31666667,4.6625,16.79166667,0
10/13/2020,9.670833333,6.166666667,198.7083333,22.61666667,2.754166667,23.79166667,0
10/14/2020,10.45,6.720833333,201.9166667,19.2625,2.308333333,35.5,0
10/15/2020,9.4625,4.4125,189,18.31666667,2.083333333,37.58333333,0
10/16/2020,10.0625,5.9125,209.6666667,26.0875,3.05,29.5,0
10/17/2020,10.25,6.633333333,216.1666667,21.80833333,3.491666667,37.125,0
10/18/2020,18.325,13.64166667,268.0833333,32.24166667,5.620833333,15.79166667,0
10/19/2020,18.13333333,13.40416667,232.875,28.37916667,5.066666667,33.41666667,0
10/20/2020,16.0125,10.00416667,173.5416667,15.73333333,2.883333333,44.95833333,2.125
10/21/2020,9.6125,6.633333333,197.375,23.2625,2.679166667,28.20833333,0.833333333
10/22/2020,10.91666667,5.65,187.75,19.9625,3.366666667,44.54166667,0
10/23/2020,10.54583333,6.233333333,200.6666667,21.13333333,3.3125,38.54166667,0
10/24/2020,9.166666667,5.104166667,159.6666667,12.40416667,1.804166667,50.95833333,0
10/25/2020,8.925,4.629166667,165.0416667,13.4,1.858333333,49.08333333,0
10/26/2020,11.85833333,6.0375,184.125,21.07083333,2.3875,34.70833333,0
10/27/2020,11.21666667,5.708333333,179.7916667,20.29166667,2.3375,35.16666667,0
10/28/2020,13.88333333,6.620833333,180.625,15.39166667,1.891666667,46.33333333,0
10/29/2020,11.45416667,5.9625,197.7916667,18.00833333,1.9625,45.375,0
10/30/2020,8.995833333,5.041666667,196.0833333,16.07083333,1.883333333,55,0
10/31/2020,10.3125,6.258333333,187.3333333,12.5125,1.7375,52.75,0
11/1/2020,12.52083333,6.2625,135.0416667,9.770833333,1.7875,53.5,0
11/2/2020,9.608333333,4.516666667,136.3333333,9.875,1.7875,52.04166667,0
11/3/2020,11.86666667,6.045833333,196.5,25.46666667,2.9625,43,0
11/4/2020,19.16666667,11.2875,274.6666667,44.44583333,5.6875,14.25,0
11/5/2020,36.38333333,25.475,412.0416667,52.85416667,10.46666667,2.375,0
11/6/2020,40.8125,28.00416667,325.5,49.63333333,8.6375,7.25,0
11/7/2020,34.7375,26.3,302.5,44.79583333,8.758333333,3.375,0.958333333
11/8/2020,44.58333333,32.67083333,325.4583333,35.89166667,8.358333333,2.25,5.416666667
11/9/2020,18.6125,14.4375,251.9166667,32.5125,5.883333333,9.5,1.666666667
11/10/2020,15.125,10.65416667,236.5833333,33.57916667,6.175,16.54166667,0.333333333
11/11/2020,11.76666667,8.245833333,204.4166667,24.13333333,4.641666667,28.58333333,0.083333333
11/12/2020,11.27083333,5.7875,178.125,16.82083333,2.75,52.41666667,0
11/13/2020,13.49166667,7.216666667,182.6666667,25.62083333,3.920833333,43.625,0
11/14/2020,12.30833333,8.504166667,175.7916667,15.78333333,2.675,49.625,0.5
11/15/2020,8.55,4.545833333,152.4583333,9.541666667,1.8375,62.04166667,0
11/16/2020,10.93333333,5.4375,167.3333333,17.3875,3,51.125,0
11/17/2020,11.55833333,6.145833333,168.5416667,15.90833333,2.975,58.16666667,0
11/18/2020,12.55,7.075,179.2083333,15.175,2.833333333,49.29166667,0.166666667
11/19/2020,10.34583333,5.975,191.125,23.45416667,3.2,41,0
11/20/2020,14.10833333,10.02916667,236,37.00833333,4.495833333,22.45833333,0
11/21/2020,8.016666667,4.5125,180.7916667,12.74166667,2.254166667,57.875,0.291666667
11/22/2020,10.89166667,7.304166667,234.7916667,28.74166667,4.125,32.29166667,0.083333333
11/23/2020,20.30416667,14.525,304.2916667,46.70416667,6.254166667,12.875,0
11/24/2020,12.1375,8.383333333,212.875,22.58333333,3.845833333,43.125,0.375
11/25/2020,16.94583333,12.6375,233.0833333,27.375,4.4625,29.33333333,0.125
11/26/2020,21.67083333,14.54583333,309.0833333,42.25416667,8.1,10.375,0
11/27/2020,27.42916667,18.8625,254.875,43.85833333,6.5625,3.833333333,0
11/28/2020,40.65833333,32.32083333,357.0833333,44.89166667,7.004166667,3.125,0.291666667
11/29/2020,33.25,27.2375,318.875,40.32083333,6.8375,8.708333333,0.166666667
11/30/2020,23.8375,19.8,264.2083333,31.47083333,5.008333333,12.58333333,0.25
12/1/2020,10.52916667,6.075,207.0833333,25.92916667,4.729166667,34.58333333,0
12/2/2020,21.35416667,15.425,308.625,48.79166667,7.954166667,7.875,0
12/3/2020,11.10416667,7.591666667,235.7083333,39.4,5.245833333,23.79166667,0
12/4/2020,10.67916667,8.454166667,218.0833333,32.99166667,4.570833333,25.04166667,0
12/5/2020,12.9875,8.070833333,228.9166667,29.6625,4.954166667,33.79166667,0
12/6/2020,18.8125,15.45833333,247.7083333,28.67916667,4.879166667,21.875,0
12/7/2020,23.0375,19.07916667,323.4166667,40.50416667,8.4875,9.375,0
12/8/2020,24.09166667,19.65416667,341.2916667,48.475,7.954166667,4.083333333,0
12/9/2020,16.34583333,11.32916667,249,39.18333333,6.3125,15.25,0
12/10/2020,15.5875,10.41666667,230.4166667,29.85416667,4.5375,25.79166667,0
12/11/2020,14.47916667,10.04166667,297.5,40.71666667,6.75,20.5,0
12/12/2020,13.95,10.11666667,214.75,31.54166667,3.975,19.04166667,0
12/13/2020,9.1875,6.716666667,202.0833333,25.52916667,3.741666667,31.25,0
12/14/2020,12.80833333,6.5125,168.4166667,18.8875,3.0875,55.29166667,0
12/15/2020,12.62916667,6.6375,208.2916667,26.31666667,3.9625,44.33333333,0
12/16/2020,10.87083333,6.420833333,197.4166667,23.1625,3.1875,40.875,0
12/17/2020,12.4625,6.883333333,218.2916667,23.69166667,3.354166667,37.29166667,0
12/18/2020,8.629166667,5.204166667,184.7916667,12.4125,1.9625,47.75,0
12/19/2020,11.53333333,6.308333333,164.3333333,12.07083333,2.1125,51.58333333,0
12/20/2020,11.65416667,5.879166667,183.4166667,14.10833333,2.6625,51.875,0
12/21/2020,6.475,4.095833333,171.5833333,18.02083333,2.5625,41.75,0
12/22/2020,9.8125,7.0375,245.4166667,31.94166667,5.404166667,27.91666667,0
12/23/2020,8.333333333,5.8,211.375,25.16666667,4.916666667,34.375,0
12/24/2020,6.079166667,3.520833333,169.375,12.1875,2.095833333,53.5,0
12/25/2020,10.07083333,7.495833333,216.1666667,21.00416667,4.15,44.33333333,0
12/26/2020,7.695833333,5.641666667,194.4166667,13.87916667,2.625,48.45833333,0
12/27/2020,8.225,4.75,191.375,15.28333333,3.179166667,56.20833333,0
12/28/2020,18.69583333,12.625,307.0416667,35.375,8.9125,22.41666667,0
12/29/2020,16.9,13.17083333,271.7083333,25.8625,5.879166667,30.83333333,0
12/30/2020,17.225,12.39583333,270.375,38.60416667,6.875,14.20833333,0
12/31/2020,22.84166667,16.94166667,261.9583333,33.6,6.958333333,17.20833333,0
1/1/2021,25.60833333,20.44166667,292.2083333,28.15,8.0125,15.04166667,0
1/2/2021,11.85833333,8.808333333,287.75,21.775,5.908333333,25.70833333,0
1/3/2021,10.80833333,8.5,267.2083333,16.15416667,6.083333333,27.54166667,0
1/4/2021,8.054166667,5.229166667,236.7083333,13.4,4.083333333,37.625,0
1/5/2021,7.558333333,4.5625,222.875,13.575,3.529166667,35.5,0
1/6/2021,9.8,6.625,266.75,19.475,4.970833333,21.5,0
1/7/2021,21.38333333,16.80833333,303.7083333,35.26666667,8.270833333,13.66666667,0
1/8/2021,28.1,23.3,395.9166667,38.84583333,13.25416667,4.375,0
1/9/2021,23.575,18.86666667,335.625,38.04166667,9.1,12.875,0
1/10/2021,20.58333333,16.81666667,308.25,33.21666667,6.9125,14.79166667,0
1/11/2021,11.23333333,8.475,261.4166667,25.89166667,4.641666667,37.33333333,0
1/12/2021,7.7875,5.6875,268.2916667,28.61666667,5.729166667,39.75,0
1/13/2021,16.59166667,14.12083333,420.9166667,48.19583333,9.708333333,4.5,0
1/14/2021,5.570833333,4.733333333,261.8333333,33.27083333,4.695833333,28.375,0
1/15/2021,23.74166667,18,351.75,35.3875,8.983333333,16,0
1/16/2021,12.5125,9.966666667,261.2083333,27.70833333,3.820833333,28.625,0
1/17/2021,12.3375,7.458333333,228.25,19.4125,4.245833333,47.08333333,0
1/18/2021,12.1125,7.708333333,244.1666667,34.62916667,4.666666667,28.08333333,0
1/19/2021,5.025,3.441666667,169.5833333,13.66666667,3.029166667,56.41666667,0
1/20/2021,8.654166667,6.054166667,194.75,12.15,3.141666667,59.20833333,0
1/21/2021,8.6125,4.9625,210.5,22.25833333,4.616666667,47.5,0
1/22/2021,13.59166667,9.491666667,281.0833333,38.46666667,7.783333333,22.79166667,0
1/23/2021,11.97916667,9.683333333,269.875,28.8625,7.05,31.91666667,0
1/24/2021,13.6375,11.29166667,276.7916667,40.1625,7.570833333,20,0
1/25/2021,13.83333333,10.25833333,257.0416667,30.8,6.0625,38.16666667,0
1/26/2021,11.68333333,9.575,274.6666667,43.61666667,7.679166667,24.375,0
1/27/2021,13.90833333,11.20833333,349.375,38.34166667,8.8125,16.04166667,0
1/28/2021,9.120833333,6.483333333,235.0416667,26.475,5,32.41666667,0
1/29/2021,9.670833333,5.65,206.5416667,18.8625,3.65,52.33333333,0
1/30/2021,9.708333333,6.633333333,241.1666667,21.08333333,3.904166667,33.5,0
1/31/2021,14.4375,10.3375,263.8333333,22.50833333,5.295833333,32.125,0
2/1/2021,20.84583333,16.42916667,348.2083333,29.475,8.758333333,13.29166667,0
2/2/2021,17.425,11.24166667,208.25,26.38333333,4.154166667,36.29166667,0
2/3/2021,15.69583333,8.666666667,189.4166667,30.14166667,5.929166667,43.875,0
2/4/2021,13.4875,9.004166667,204.3333333,38.23333333,5.720833333,25.125,0
2/5/2021,10.20833333,7.204166667,212.8333333,33.17916667,5.495833333,36.875,0
2/6/2021,13.35833333,10.7875,267.7916667,27.4125,6.279166667,20.875,0
2/7/2021,11.47916667,7.641666667,202.375,7.820833333,2.525,64.375,0.083333333
2/8/2021,9.25,6.470833333,206.2083333,13.5,3.566666667,61.95833333,0.5
2/9/2021,10.6375,6.9,204.5833333,21.39583333,5.016666667,56.25,0
2/10/2021,11.05,7.925,202.4166667,23.25,5.879166667,53.70833333,0
2/11/2021,17.525,14.15,239.7083333,34.6125,8.2625,38.29166667,0
2/12/2021,20.0625,15.47083333,221.9166667,25.73333333,5.133333333,50.20833333,0
2/13/2021,18.94583333,15.15416667,225.1666667,23.45,4.629166667,49.79166667,0
2/14/2021,17.88333333,13.6,207.375,20.33333333,3.9,55.54166667,0
2/15/2021,14.49166667,11.29166667,206.1666667,27.04166667,4.420833333,41.125,0
2/16/2021,12.85,9.1125,183.6666667,21.5125,3.929166667,50.25,0
2/17/2021,12.9,7.533333333,159.875,15.62916667,2.775,60.83333333,0
2/18/2021,10.32916667,7.233333333,167.75,17.07916667,3.325,59.83333333,0
2/19/2021,12.425,8.033333333,165.75,19.61666667,3.033333333,57.25,0.416666667
2/20/2021,34.08333333,18.4375,161.5,15.08333333,3.258333333,57.04166667,12.16666667
2/21/2021,24.51666667,15.91666667,179.2083333,22.45833333,5.25,47.125,7.041666667
2/22/2021,28.89583333,19.93333333,238.4166667,43.62083333,7.316666667,14.41666667,7.5
2/23/2021,14.14583333,9.8,179.4583333,21.03333333,3.704166667,50.91666667,0.875
2/24/2021,14.54166667,7.895833333,169.75,16.4875,2.441666667,57.625,2.25
2/25/2021,14.97916667,8.4125,188.4583333,26.55833333,4.225,50.70833333,0.541666667
2/26/2021,19.55416667,12.24583333,238.9583333,39.78333333,8.158333333,30.54166667,0
2/27/2021,29.28333333,21.275,289.2916667,41.67916667,7.233333333,22.125,0
2/28/2021,26.575,20.60833333,229.1666667,29.89583333,5.133333333,30.91666667,0
3/1/2021,31.7875,23.9125,216.125,25.21666667,4.3375,34.33333333,0
3/2/2021,45.6875,35.18333333,288.1666667,31.76666667,7.075,17.125,0
3/3/2021,51.675,42.08333333,391.9583333,46.1,10.225,2.875,2.75
3/4/2021,19.46666667,15.10416667,219.3333333,23.20833333,5.066666667,35.75,0.416666667
3/5/2021,12.25416667,5.979166667,176.2083333,17.85833333,3.945833333,62.33333333,0
3/6/2021,12.21666667,7.933333333,190.25,24.99166667,5.608333333,50.33333333,0
3/7/2021,25.27083333,18.55,232.2083333,32.7375,7.683333333,41.91666667,0.25
3/8/2021,39.50833333,29.5375,311.4166667,50.30833333,9.0625,17.25,1.5
3/9/2021,23.42916667,16.39166667,205.25,29.25833333,5.470833333,42.08333333,1.708333333
3/10/2021,17.8125,13.4375,159.875,14.72916667,2.783333333,65.58333333,0.833333333
3/11/2021,12.9625,7.0625,152.375,9.075,2.633333333,67.125,0
3/12/2021,11.17916667,6.8,171.2916667,13.5625,2.779166667,66.20833333,0
3/13/2021,8.070833333,6.1125,165.375,9.020833333,2.679166667,72.33333333,0
3/14/2021,8.066666667,5.745833333,171.5,8.7,2.5125,67.08333333,0
3/15/2021,13.1,8.95,181.1666667,17.2625,3.45,70.33333333,0
3/16/2021,13.36666667,8.241666667,175.4583333,18.19166667,3.379166667,51.5,0
3/17/2021,22.5125,12.4375,190.0833333,17.72916667,3.929166667,52.45833333,0
3/18/2021,17.97083333,11.25416667,186.1666667,19.66666667,3.491666667,45.5,0
3/19/2021,7.6,5.108333333,178.1666667,15.24166667,3.504166667,61.58333333,0
3/20/2021,14.10833333,10.15416667,199.3333333,24.3875,5.804166667,39.125,0
3/21/2021,13.72083333,9.25,171.6666667,14.92083333,4.133333333,53.875,0
3/22/2021,26.29166667,18.56666667,242.7083333,40.075,9.745833333,31.58333333,0
3/23/2021,26.86666667,20.15833333,211.6666667,33.60833333,6.9375,35.79166667,0
3/24/2021,27.2,20.55,188.1666667,29.4875,5.7125,45.41666667,0
3/25/2021,12.76666667,8.229166667,188.5416667,23.50416667,4.783333333,53.79166667,0
3/26/2021,10.10833333,6.191666667,167.9166667,16,3.1375,68.04166667,0
3/27/2021,11.98333333,6.454166667,168.2916667,11.2125,3.275,69.29166667,0
3/28/2021,15.12916667,8.345833333,158.25,9.425,2.795833333,78.375,0
3/29/2021,16.47083333,9.404166667,171.6666667,17.70416667,3.425,71.375,0
3/30/2021,27.56666667,17.4875,242.9583333,49.01666667,9.4125,38.25,0
3/31/2021,37.8375,24.2875,290.3333333,58.50416667,8.870833333,27.54166667,4.791666667
4/1/2021,33.59583333,22.57916667,226.7916667,23.92916667,4.1,51.08333333,3.708333333
4/2/2021,11.40833333,5.833333333,164.7083333,8.2625,2.358333333,78.20833333,0
4/3/2021,18.70416667,8.654166667,165.875,8.3625,2.604166667,79,0
4/4/2021,22.66666667,12.93333333,196.1666667,15.20833333,4.433333333,69.125,0
4/5/2021,13.175,7.825,177.8333333,8.083333333,3.116666667,74.58333333,0.333333333
4/6/2021,10.87916667,5.354166667,190.5,12.87916667,4.004166667,63.70833333,0
4/7/2021,10.95,6.525,195.4166667,18.91666667,4.004166667,59.625,0
4/8/2021,12.85,7.541666667,194.4166667,24.4625,4.15,55.625,0.125
4/9/2021,11.12083333,6.945833333,184.6666667,19.75416667,4.116666667,59.70833333,0.041666667
4/10/2021,12.00833333,6.929166667,183.5,13.76666667,3.220833333,67.95833333,0.041666667
4/11/2021,8.620833333,5.545833333,182.75,12.52083333,3.266666667,68.125,0
4/12/2021,12.59166667,9.158333333,214,30.97916667,5.191666667,48.125,0
4/13/2021,21.69583333,15.64166667,254.2083333,47.3125,7.9375,34.79166667,0.208333333
4/14/2021,20.2375,13.49583333,211.9166667,33.65416667,6.325,50.91666667,0.041666667
4/15/2021,9.945833333,5.608333333,185.75,19.29166667,3.679166667,66.83333333,0
4/16/2021,12.79583333,8.225,201.9166667,25.5125,4.6875,56.54166667,0
4/17/2021,11.725,7.7,199.125,25.58333333,4.75,59.375,0
4/18/2021,14.06666667,9.891666667,217.6666667,26.48333333,6.516666667,61.875,0.041666667
4/19/2021,28.99583333,19.69583333,229.5,34.7125,7.158333333,48.41666667,1.166666667
4/20/2021,39.53333333,28.80833333,240.2083333,41.30416667,7.754166667,44.375,2.166666667
4/21/2021,41.80416667,31.83333333,214.2083333,29.39583333,4.8875,51.54166667,1.208333333
4/22/2021,18.65,8.595833333,172.9583333,19.4,3.783333333,62.125,0
4/23/2021,17.26666667,8.983333333,178.7916667,26.95833333,4.325,52.375,0
4/24/2021,17.00416667,10.06666667,175.2916667,21.9125,3.891666667,64.625,0
4/25/2021,11.8,6.8,153.375,9.5125,2.7375,72.66666667,0
4/26/2021,12.725,6.229166667,160.5416667,13.3375,3.458333333,74.25,0
4/27/2021,21.675,13.30833333,202.75,34.875,8.0625,50.875,0
4/28/2021,26.44583333,17.7,196.0833333,21.90833333,4.220833333,61.875,0
4/29/2021,13,7.925,171.6666667,12.78333333,3.854166667,73.95833333,0
4/30/2021,14.75833333,9.295833333,191.9166667,22.15,4.8875,59.66666667,0
5/1/2021,15.65,11.22083333,190.75,18.375,3.908333333,61.29166667,0.416666667
5/2/2021,18.76666667,13.52916667,215.7083333,24.61666667,4.7375,54.875,0.25
5/3/2021,13.275,8.554166667,159.3333333,12.225,3.1,67.95833333,0
5/4/2021,6.829166667,3.733333333,143.875,7.566666667,2.316666667,73.91666667,0
5/5/2021,6.229166667,4.320833333,170.75,14.425,2.866666667,58.33333333,0
5/6/2021,8.991666667,6.616666667,199.8333333,20.94583333,4.608333333,45.875,0
5/7/2021,10.58333333,6.4,169.625,15.65416667,3.216666667,64.20833333,0
5/8/2021,10.07916667,6.541666667,151.0833333,15.28333333,2.866666667,52.16666667,0
5/9/2021,7.325,5.070833333,139.7916667,10.00416667,3.033333333,52.25,0.125
5/10/2021,10.18333333,5.6875,147.9166667,12.0875,3.15,62.5,0
5/11/2021,10.25416667,5.895833333,158.9583333,20.91666667,3.466666667,59.70833333,0
5/12/2021,11.74166667,5.9625,167.7916667,14.75,3.216666667,65.04166667,0
5/13/2021,11.40833333,8.058333333,176.2083333,27.89166667,3.0625,48.25,0
5/14/2021,13.325,10.34583333,174.4166667,18.85416667,3.2125,59.33333333,0
5/15/2021,10.85833333,8.508333333,170.625,20.83333333,3.433333333,48.29166667,0
5/16/2021,9.245833333,6.183333333,153.875,15.325,3.5375,47.875,0
5/17/2021,9.725,7.070833333,171,17.2375,3.054166667,49.54166667,0
5/18/2021,8.266666667,5.725,176.2083333,19.15416667,3.508333333,47.54166667,0
5/19/2021,6.6125,4.575,174.625,15.9,2.716666667,58.33333333,0
5/20/2021,12.3625,6.691666667,174.4166667,19.87916667,3.275,48.75,0
5/21/2021,13.67916667,7.104166667,140.1666667,8.641666667,2.4875,69.20833333,0
5/22/2021,5.6625,3.895833333,167.4583333,11.1125,2.8375,59.20833333,0
5/23/2021,7.625,4.829166667,155.7916667,12.9625,2.9625,64.70833333,0
5/24/2021,7.4125,4.4875,154.875,14.02083333,3.004166667,71.54166667,0
5/25/2021,7.445833333,4.775,162.9166667,13.97916667,2.779166667,57.91666667,0
5/26/2021,8.920833333,5.995833333,174.4583333,15.82083333,3.35,57.125,0
5/27/2021,12.9125,9.675,208.0416667,23.5625,4.0125,53.16666667,0
5/28/2021,19.2625,13.75,224.7083333,31.2375,4.7625,47.95833333,0
5/29/2021,17.54583333,12.19166667,196.0833333,20.50833333,3.3,62,0
5/30/2021,16.74166667,11.25416667,150.2916667,11.22083333,2.158333333,73.08333333,0
5/31/2021,21.45,15.6125,185.75,15.4875,3.508333333,69.75,0
6/1/2021,22.04583333,14.34166667,187.5416667,22.32083333,3.566666667,81.70833333,0
6/2/2021,25.44166667,16.34583333,221.4583333,32.29583333,4.125,80,0.125
6/3/2021,20.075,13.91666667,189.5833333,17.77916667,2.408333333,69.5,1.125
6/4/2021,11.87083333,7.808333333,170.375,16.1125,2.283333333,40.875,0.083333333
6/5/2021,12.38333333,8.75,160.1666667,12.92083333,2.345833333,58.25,0.041666667
6/6/2021,10.50416667,7.6125,159.75,15.82083333,2.4125,44.79166667,0
6/7/2021,10.52916667,7.504166667,140.2083333,17.79166667,3.2625,46.95833333,0
6/8/2021,12.725,8.758333333,150.125,19.625,3.075,49.58333333,0
6/9/2021,11.34166667,7.433333333,134.2083333,17.025,2.3875,56.33333333,0
6/10/2021,10.25,6.575,129.375,14.04583333,1.983333333,31.04166667,0.458333333
6/11/2021,10.03333333,6.591666667,121.625,10.79166667,1.8125,33.83333333,0.375
6/12/2021,10.94166667,7.1875,136.5416667,8.829166667,1.795833333,58.75,0
6/13/2021,15.775,10.07916667,151.7916667,16.45416667,2.7,64.5,0
6/14/2021,15.38333333,9.308333333,139.7916667,16.19583333,2.870833333,65.33333333,0
6/15/2021,16.61666667,8.158333333,134.9166667,16.3875,2.858333333,61.95833333,0
6/16/2021,18.13333333,10.88333333,148.7916667,25.98333333,3.825,57.66666667,0.291666667
6/17/2021,15.6875,10.44583333,190.9583333,17.57083333,2.733333333,39.375,0.541666667
6/18/2021,5.304166667,4.154166667,159.5833333,11.40416667,1.941666667,47.58333333,0
6/19/2021,6.904166667,4.4,150.5416667,9.820833333,2.275,47.83333333,0.083333333
6/20/2021,8.8,6.179166667,160.625,9.5,2.429166667,43.375,0.375
6/21/2021,9.5,5.379166667,125.9166667,10.1875,2.220833333,54.41666667,0.083333333
6/22/2021,12.14583333,5.8,114.75,8.029166667,2.2625,53.04166667,0
6/23/2021,12.57916667,7.291666667,130.0416667,14.37083333,3.270833333,53.5,0
6/24/2021,17.2375,11.475,194.7083333,21.99166667,4.033333333,34.04166667,0
6/25/2021,9.9,6.716666667,164.7916667,16.04583333,2.9,40.20833333,0.041666667
6/26/2021,12.61666667,9.0375,168.5833333,15.6125,3.629166667,45.41666667,0
6/27/2021,19.9375,14.95833333,185.25,9.425,2.05,62.875,0.041666667
6/28/2021,13.225,9.4125,196.75,13.975,2.858333333,43.375,0
6/29/2021,14.225,8.770833333,130.875,10.44583333,2.391666667,39.79166667,0
6/30/2021,12.0125,8.279166667,166.75,13.82083333,2.425,44.16666667,0
